,scanindex,rettime,mz,intensity,organism,isotope,condition,isotopomer,exp_id
1100,506,3.775,453.3121,6198,RLUS1353,13,ACE-3,M3,EXAMPLE_3
1101,506,3.775,454.3136,5631,RLUS1353,13,ACE-3,M4,EXAMPLE_3
1102,506,3.775,455.318,3982,RLUS1353,13,ACE-3,M5,EXAMPLE_3
1103,506,3.775,456.323,2089,RLUS1353,13,ACE-3,M6,EXAMPLE_3
1104,506,3.775,457.3264,715,RLUS1353,13,ACE-3,M7,EXAMPLE_3
1107,506,3.775,466.2911,272,RLUS1353,13,ACE-3,M0,EXAMPLE_11
1110,506,3.775,468.3068,1278,RLUS1353,13,ACE-3,M0,EXAMPLE_4
1111,506,3.775,469.3174,1874,RLUS1353,13,ACE-3,M1,EXAMPLE_4
1112,507,3.782,432.2884,158,RLUS1353,13,ACE-3,M0,EXAMPLE_6
1113,507,3.782,433.2899,296,RLUS1353,13,ACE-3,M1,EXAMPLE_6
1116,507,3.782,435.2995,415,RLUS1353,13,ACE-3,M3,EXAMPLE_6
1118,507,3.782,436.3058,346,RLUS1353,13,ACE-3,M4,EXAMPLE_6
1123,507,3.782,450.2982,1161,RLUS1353,13,ACE-3,M0,EXAMPLE_3
1124,507,3.782,451.3026,2027,RLUS1353,13,ACE-3,M1,EXAMPLE_3
1125,507,3.782,452.3084,3240,RLUS1353,13,ACE-3,M2,EXAMPLE_3
1126,507,3.782,453.3092,3834,RLUS1353,13,ACE-3,M3,EXAMPLE_3
1127,507,3.782,454.3138,2110,RLUS1353,13,ACE-3,M4,EXAMPLE_3
1128,507,3.782,455.3182,1860,RLUS1353,13,ACE-3,M5,EXAMPLE_3
1129,507,3.782,456.3199,1060,RLUS1353,13,ACE-3,M6,EXAMPLE_3
1130,507,3.782,457.3206,437,RLUS1353,13,ACE-3,M7,EXAMPLE_3
1134,507,3.782,468.3137,667,RLUS1353,13,ACE-3,M0,EXAMPLE_4
1135,507,3.782,469.3128,952,RLUS1353,13,ACE-3,M1,EXAMPLE_4
1136,508,3.789,432.2378,140,RLUS1353,13,ACE-3,M0,EXAMPLE_1
1138,508,3.789,433.2869,182,RLUS1353,13,ACE-3,M0,EXAMPLE_9
1139,508,3.789,434.2914,386,RLUS1353,13,ACE-3,M1,EXAMPLE_9
1143,508,3.789,436.3,164,RLUS1353,13,ACE-3,M4,EXAMPLE_6
1146,508,3.789,438.3141,216,RLUS1353,13,ACE-3,M6,EXAMPLE_6
1147,508,3.789,450.3025,391,RLUS1353,13,ACE-3,M0,EXAMPLE_3
1148,508,3.789,451.3023,1298,RLUS1353,13,ACE-3,M1,EXAMPLE_3
1149,508,3.789,452.3077,1746,RLUS1353,13,ACE-3,M2,EXAMPLE_3
1150,508,3.789,453.3113,2159,RLUS1353,13,ACE-3,M3,EXAMPLE_3
1151,508,3.789,454.3152,1473,RLUS1353,13,ACE-3,M4,EXAMPLE_3
1152,508,3.789,455.317,1144,RLUS1353,13,ACE-3,M5,EXAMPLE_3
1153,508,3.789,456.3248,583,RLUS1353,13,ACE-3,M6,EXAMPLE_3
1154,508,3.789,457.321,293,RLUS1353,13,ACE-3,M7,EXAMPLE_3
1155,508,3.789,458.325,122,RLUS1353,13,ACE-3,M8,EXAMPLE_3
1158,508,3.789,468.3105,475,RLUS1353,13,ACE-3,M0,EXAMPLE_4
1159,508,3.789,469.3148,949,RLUS1353,13,ACE-3,M1,EXAMPLE_4
1161,509,3.796,434.2998,136,RLUS1353,13,ACE-3,M2,EXAMPLE_6
1163,509,3.796,435.3008,369,RLUS1353,13,ACE-3,M3,EXAMPLE_6
1168,509,3.796,438.3048,126,RLUS1353,13,ACE-3,M5,EXAMPLE_9
1169,509,3.796,450.3003,603,RLUS1353,13,ACE-3,M0,EXAMPLE_3
1170,509,3.796,451.3026,1419,RLUS1353,13,ACE-3,M1,EXAMPLE_3
1171,509,3.796,452.3073,1890,RLUS1353,13,ACE-3,M2,EXAMPLE_3
1172,509,3.796,453.3104,1797,RLUS1353,13,ACE-3,M3,EXAMPLE_3
1173,509,3.796,454.314,1330,RLUS1353,13,ACE-3,M4,EXAMPLE_3
1174,509,3.796,455.3185,1082,RLUS1353,13,ACE-3,M5,EXAMPLE_3
1175,509,3.796,456.3205,525,RLUS1353,13,ACE-3,M6,EXAMPLE_3
1177,509,3.796,468.3077,462,RLUS1353,13,ACE-3,M0,EXAMPLE_4
1178,509,3.796,469.3126,687,RLUS1353,13,ACE-3,M1,EXAMPLE_4
1179,510,3.803,433.2914,131,RLUS1353,13,ACE-3,M1,EXAMPLE_6
1182,510,3.803,436.2986,114,RLUS1353,13,ACE-3,M3,EXAMPLE_9
1187,510,3.803,450.2989,260,RLUS1353,13,ACE-3,M0,EXAMPLE_3
1188,510,3.803,451.3077,1188,RLUS1353,13,ACE-3,M1,EXAMPLE_3
1189,510,3.803,452.3086,1445,RLUS1353,13,ACE-3,M2,EXAMPLE_3
1190,510,3.803,453.313,1541,RLUS1353,13,ACE-3,M3,EXAMPLE_3
1191,510,3.803,454.3116,1361,RLUS1353,13,ACE-3,M4,EXAMPLE_3
1192,510,3.803,455.3158,715,RLUS1353,13,ACE-3,M5,EXAMPLE_3
1193,510,3.803,456.3177,573,RLUS1353,13,ACE-3,M6,EXAMPLE_3
1194,510,3.803,457.3222,142,RLUS1353,13,ACE-3,M7,EXAMPLE_3
1195,510,3.803,468.3092,243,RLUS1353,13,ACE-3,M0,EXAMPLE_4
1196,510,3.803,469.3131,465,RLUS1353,13,ACE-3,M1,EXAMPLE_4
1199,511,3.81,435.295,490,RLUS1353,13,ACE-3,M2,EXAMPLE_9
1200,511,3.81,436.3006,103,RLUS1353,13,ACE-3,M4,EXAMPLE_6
1203,511,3.81,450.2979,318,RLUS1353,13,ACE-3,M0,EXAMPLE_3
1204,511,3.81,451.3036,1033,RLUS1353,13,ACE-3,M1,EXAMPLE_3
1205,511,3.81,452.3062,1548,RLUS1353,13,ACE-3,M2,EXAMPLE_3
1206,511,3.81,453.3149,1427,RLUS1353,13,ACE-3,M3,EXAMPLE_3
1207,511,3.81,454.3122,1188,RLUS1353,13,ACE-3,M4,EXAMPLE_3
1208,511,3.81,455.3166,802,RLUS1353,13,ACE-3,M5,EXAMPLE_3
1209,511,3.81,456.319,504,RLUS1353,13,ACE-3,M6,EXAMPLE_3
1210,511,3.81,457.3247,215,RLUS1353,13,ACE-3,M7,EXAMPLE_3
1211,511,3.81,468.3053,175,RLUS1353,13,ACE-3,M2,EXAMPLE_11
1212,511,3.81,469.3106,414,RLUS1353,13,ACE-3,M1,EXAMPLE_4
1216,512,3.817,436.3058,224,RLUS1353,13,ACE-3,M4,EXAMPLE_6
1220,512,3.817,450.2964,511,RLUS1353,13,ACE-3,M0,EXAMPLE_3
1221,512,3.817,451.304,1256,RLUS1353,13,ACE-3,M1,EXAMPLE_3
1222,512,3.817,452.3065,1267,RLUS1353,13,ACE-3,M2,EXAMPLE_3
1223,512,3.817,453.3122,1395,RLUS1353,13,ACE-3,M3,EXAMPLE_3
1224,512,3.817,454.3146,1471,RLUS1353,13,ACE-3,M4,EXAMPLE_3
1225,512,3.817,455.3165,1019,RLUS1353,13,ACE-3,M5,EXAMPLE_3
1226,512,3.817,456.3212,382,RLUS1353,13,ACE-3,M6,EXAMPLE_3
1227,512,3.817,457.3262,179,RLUS1353,13,ACE-3,M7,EXAMPLE_3
1228,512,3.817,468.3014,358,RLUS1353,13,ACE-3,M2,EXAMPLE_11
1229,512,3.817,469.3043,339,RLUS1353,13,ACE-3,M3,EXAMPLE_11
1232,496,3.703,433.2946,157,RLUS1353,13,ACE-4,M1,EXAMPLE_6
1241,496,3.703,450.2876,204,RLUS1353,13,ACE-4,M1,EXAMPLE_10
1242,496,3.703,452.3037,170,RLUS1353,13,ACE-4,M2,EXAMPLE_3
1244,496,3.703,453.3146,123,RLUS1353,13,ACE-4,M3,EXAMPLE_3
1245,496,3.703,454.3126,150,RLUS1353,13,ACE-4,M4,EXAMPLE_3
1247,496,3.703,455.3199,154,RLUS1353,13,ACE-4,M5,EXAMPLE_3
1251,496,3.703,468.2996,398,RLUS1353,13,ACE-4,M2,EXAMPLE_11
1252,496,3.703,469.3044,335,RLUS1353,13,ACE-4,M3,EXAMPLE_11
1261,497,3.711,451.291,335,RLUS1353,13,ACE-4,M2,EXAMPLE_10
1262,497,3.711,452.2968,422,RLUS1353,13,ACE-4,M3,EXAMPLE_10
1264,497,3.711,453.3051,230,RLUS1353,13,ACE-4,M4,EXAMPLE_10
1265,497,3.711,454.3059,173,RLUS1353,13,ACE-4,M5,EXAMPLE_10
1266,497,3.711,455.3136,229,RLUS1353,13,ACE-4,M5,EXAMPLE_3
1267,497,3.711,467.2969,202,RLUS1353,13,ACE-4,M1,EXAMPLE_11
1268,497,3.711,468.2994,308,RLUS1353,13,ACE-4,M2,EXAMPLE_11
1269,497,3.711,469.3037,312,RLUS1353,13,ACE-4,M3,EXAMPLE_11
1276,498,3.718,450.2924,217,RLUS1353,13,ACE-4,M1,EXAMPLE_10
1278,498,3.718,452.3074,397,RLUS1353,13,ACE-4,M2,EXAMPLE_3
1280,498,3.718,453.3104,307,RLUS1353,13,ACE-4,M3,EXAMPLE_3
1281,498,3.718,454.3078,374,RLUS1353,13,ACE-4,M5,EXAMPLE_10
1282,498,3.718,455.319,342,RLUS1353,13,ACE-4,M5,EXAMPLE_3
1287,498,3.718,468.298,340,RLUS1353,13,ACE-4,M2,EXAMPLE_11
1289,499,3.725,432.2394,149,RLUS1353,13,ACE-4,M0,EXAMPLE_1
1296,499,3.725,450.2994,208,RLUS1353,13,ACE-4,M0,EXAMPLE_3
1297,499,3.725,451.3011,476,RLUS1353,13,ACE-4,M1,EXAMPLE_3
1298,499,3.725,452.307,681,RLUS1353,13,ACE-4,M2,EXAMPLE_3
1299,499,3.725,453.3087,514,RLUS1353,13,ACE-4,M3,EXAMPLE_3
1300,499,3.725,454.3157,446,RLUS1353,13,ACE-4,M4,EXAMPLE_3
1302,499,3.725,457.3262,112,RLUS1353,13,ACE-4,M7,EXAMPLE_3
1309,499,3.725,469.3088,178,RLUS1353,13,ACE-4,M3,EXAMPLE_11
1310,500,3.732,432.2418,623,RLUS1353,13,ACE-4,M0,EXAMPLE_1
1311,500,3.732,433.2375,108,RLUS1353,13,ACE-4,M0,EXAMPLE_2
1314,500,3.732,435.304,169,RLUS1353,13,ACE-4,M3,EXAMPLE_6
1323,500,3.732,450.3026,271,RLUS1353,13,ACE-4,M0,EXAMPLE_3
1324,500,3.732,451.3028,548,RLUS1353,13,ACE-4,M1,EXAMPLE_3
1325,500,3.732,452.3094,1396,RLUS1353,13,ACE-4,M2,EXAMPLE_3
1326,500,3.732,453.3122,1265,RLUS1353,13,ACE-4,M3,EXAMPLE_3
1327,500,3.732,454.3159,903,RLUS1353,13,ACE-4,M4,EXAMPLE_3
1328,500,3.732,455.3192,626,RLUS1353,13,ACE-4,M5,EXAMPLE_3
1330,500,3.732,456.3254,327,RLUS1353,13,ACE-4,M5,EXAMPLE_7
1332,500,3.732,457.3214,151,RLUS1353,13,ACE-4,M7,EXAMPLE_3
1338,500,3.732,468.2996,253,RLUS1353,13,ACE-4,M2,EXAMPLE_11
1339,500,3.732,469.3082,645,RLUS1353,13,ACE-4,M3,EXAMPLE_11
1340,501,3.739,432.2396,1116,RLUS1353,13,ACE-4,M0,EXAMPLE_1
1341,501,3.739,433.2445,301,RLUS1353,13,ACE-4,M1,EXAMPLE_1
1342,501,3.739,433.2938,151,RLUS1353,13,ACE-4,M1,EXAMPLE_6
1343,501,3.739,434.2916,213,RLUS1353,13,ACE-4,M1,EXAMPLE_9
1345,501,3.739,435.301,505,RLUS1353,13,ACE-4,M3,EXAMPLE_6
1347,501,3.739,436.3014,382,RLUS1353,13,ACE-4,M4,EXAMPLE_6
1349,501,3.739,437.3034,205,RLUS1353,13,ACE-4,M5,EXAMPLE_6
1353,501,3.739,450.2978,989,RLUS1353,13,ACE-4,M0,EXAMPLE_3
1354,501,3.739,451.3043,3026,RLUS1353,13,ACE-4,M1,EXAMPLE_3
1355,501,3.739,452.3059,5066,RLUS1353,13,ACE-4,M2,EXAMPLE_3
1356,501,3.739,453.3114,5075,RLUS1353,13,ACE-4,M3,EXAMPLE_3
1357,501,3.739,454.3144,5254,RLUS1353,13,ACE-4,M4,EXAMPLE_3
1358,501,3.739,455.3172,2982,RLUS1353,13,ACE-4,M5,EXAMPLE_3
1360,501,3.739,456.3218,1703,RLUS1353,13,ACE-4,M6,EXAMPLE_3
1362,501,3.739,457.3242,978,RLUS1353,13,ACE-4,M7,EXAMPLE_3
1364,501,3.739,458.3239,219,RLUS1353,13,ACE-4,M8,EXAMPLE_3
1367,501,3.739,467.2997,126,RLUS1353,13,ACE-4,M1,EXAMPLE_11
1369,501,3.739,469.3142,1078,RLUS1353,13,ACE-4,M1,EXAMPLE_4
1370,502,3.746,432.24,948,RLUS1353,13,ACE-4,M0,EXAMPLE_1
1371,502,3.746,432.2891,280,RLUS1353,13,ACE-4,M0,EXAMPLE_6
1372,502,3.746,433.2439,467,RLUS1353,13,ACE-4,M1,EXAMPLE_1
1373,502,3.746,433.2936,1117,RLUS1353,13,ACE-4,M1,EXAMPLE_6
1375,502,3.746,434.2964,1679,RLUS1353,13,ACE-4,M2,EXAMPLE_6
1377,502,3.746,435.2996,1877,RLUS1353,13,ACE-4,M3,EXAMPLE_6
1379,502,3.746,436.303,1620,RLUS1353,13,ACE-4,M4,EXAMPLE_6
1381,502,3.746,437.3078,922,RLUS1353,13,ACE-4,M5,EXAMPLE_6
1384,502,3.746,439.3148,223,RLUS1353,13,ACE-4,M7,EXAMPLE_6
1386,502,3.746,450.2992,3335,RLUS1353,13,ACE-4,M0,EXAMPLE_3
1387,502,3.746,451.3024,9455,RLUS1353,13,ACE-4,M1,EXAMPLE_3
1388,502,3.746,452.3077,13775,RLUS1353,13,ACE-4,M2,EXAMPLE_3
1389,502,3.746,453.3108,14325,RLUS1353,13,ACE-4,M3,EXAMPLE_3
1390,502,3.746,454.3147,13133,RLUS1353,13,ACE-4,M4,EXAMPLE_3
1391,502,3.746,455.3184,8143,RLUS1353,13,ACE-4,M5,EXAMPLE_3
1392,502,3.746,456.3214,5511,RLUS1353,13,ACE-4,M6,EXAMPLE_3
1394,502,3.746,457.3248,2558,RLUS1353,13,ACE-4,M7,EXAMPLE_3
1396,502,3.746,458.3296,1070,RLUS1353,13,ACE-4,M8,EXAMPLE_3
1402,502,3.746,468.308,1439,RLUS1353,13,ACE-4,M0,EXAMPLE_4
1403,502,3.746,469.3142,4359,RLUS1353,13,ACE-4,M1,EXAMPLE_4
1404,503,3.753,432.2396,851,RLUS1353,13,ACE-4,M0,EXAMPLE_1
1405,503,3.753,432.2864,613,RLUS1353,13,ACE-4,M0,EXAMPLE_6
1407,503,3.753,433.293,2811,RLUS1353,13,ACE-4,M1,EXAMPLE_6
1408,503,3.753,434.2961,3269,RLUS1353,13,ACE-4,M2,EXAMPLE_6
1410,503,3.753,435.3012,4019,RLUS1353,13,ACE-4,M3,EXAMPLE_6
1412,503,3.753,436.3042,3743,RLUS1353,13,ACE-4,M4,EXAMPLE_6
1414,503,3.753,437.3072,2207,RLUS1353,13,ACE-4,M5,EXAMPLE_6
1416,503,3.753,438.3096,1496,RLUS1353,13,ACE-4,M6,EXAMPLE_6
1417,503,3.753,439.3132,772,RLUS1353,13,ACE-4,M7,EXAMPLE_6
1418,503,3.753,440.3142,181,RLUS1353,13,ACE-4,M8,EXAMPLE_6
1420,503,3.753,450.3005,6590,RLUS1353,13,ACE-4,M0,EXAMPLE_3
1421,503,3.753,451.3049,17305,RLUS1353,13,ACE-4,M1,EXAMPLE_3
1422,503,3.753,452.3079,28072,RLUS1353,13,ACE-4,M2,EXAMPLE_3
1424,503,3.753,453.3115,29591,RLUS1353,13,ACE-4,M3,EXAMPLE_3
1425,503,3.753,454.3144,27502,RLUS1353,13,ACE-4,M4,EXAMPLE_3
1427,503,3.753,455.3184,18095,RLUS1353,13,ACE-4,M5,EXAMPLE_3
1428,503,3.753,456.3208,9732,RLUS1353,13,ACE-4,M6,EXAMPLE_3
1430,503,3.753,457.3244,4582,RLUS1353,13,ACE-4,M7,EXAMPLE_3
1432,503,3.753,458.3288,1534,RLUS1353,13,ACE-4,M8,EXAMPLE_3
1436,503,3.753,468.3096,2582,RLUS1353,13,ACE-4,M0,EXAMPLE_4
1437,503,3.753,469.3134,6186,RLUS1353,13,ACE-4,M1,EXAMPLE_4
1438,504,3.76,432.2389,386,RLUS1353,13,ACE-4,M0,EXAMPLE_1
1439,504,3.76,432.2878,900,RLUS1353,13,ACE-4,M0,EXAMPLE_6
1440,504,3.76,433.2914,1925,RLUS1353,13,ACE-4,M1,EXAMPLE_6
1441,504,3.76,434.2968,3817,RLUS1353,13,ACE-4,M2,EXAMPLE_6
1443,504,3.76,435.3006,4308,RLUS1353,13,ACE-4,M3,EXAMPLE_6
1445,504,3.76,436.3032,3629,RLUS1353,13,ACE-4,M4,EXAMPLE_6
1447,504,3.76,437.306,2671,RLUS1353,13,ACE-4,M5,EXAMPLE_6
1449,504,3.76,438.3092,1310,RLUS1353,13,ACE-4,M6,EXAMPLE_6
1451,504,3.76,440.3157,255,RLUS1353,13,ACE-4,M8,EXAMPLE_6
1452,504,3.76,450.3008,6897,RLUS1353,13,ACE-4,M0,EXAMPLE_3
1453,504,3.76,451.3046,18433,RLUS1353,13,ACE-4,M1,EXAMPLE_3
1454,504,3.76,452.3076,29699,RLUS1353,13,ACE-4,M2,EXAMPLE_3
1457,504,3.76,453.3114,29741,RLUS1353,13,ACE-4,M3,EXAMPLE_3
1459,504,3.76,454.3146,26060,RLUS1353,13,ACE-4,M4,EXAMPLE_3
1461,504,3.76,455.3178,19387,RLUS1353,13,ACE-4,M5,EXAMPLE_3
1462,504,3.76,456.3202,9848,RLUS1353,13,ACE-4,M6,EXAMPLE_3
1463,504,3.76,457.3246,5399,RLUS1353,13,ACE-4,M7,EXAMPLE_3
1465,504,3.76,458.3288,1912,RLUS1353,13,ACE-4,M8,EXAMPLE_3
1467,504,3.76,459.3332,427,RLUS1353,13,ACE-4,M9,EXAMPLE_3
1469,504,3.76,467.2985,399,RLUS1353,13,ACE-4,M1,EXAMPLE_11
1470,504,3.76,468.3091,2482,RLUS1353,13,ACE-4,M0,EXAMPLE_4
1471,504,3.76,469.3139,6429,RLUS1353,13,ACE-4,M1,EXAMPLE_4
1473,505,3.768,432.2402,311,RLUS1353,13,ACE-4,M0,EXAMPLE_1
1474,505,3.768,432.2928,496,RLUS1353,13,ACE-4,M0,EXAMPLE_6
1475,505,3.768,433.2908,1425,RLUS1353,13,ACE-4,M1,EXAMPLE_6
1476,505,3.768,434.2982,2007,RLUS1353,13,ACE-4,M2,EXAMPLE_6
1478,505,3.768,435.3008,2381,RLUS1353,13,ACE-4,M3,EXAMPLE_6
1480,505,3.768,436.3069,2145,RLUS1353,13,ACE-4,M4,EXAMPLE_6
1482,505,3.768,437.306,1650,RLUS1353,13,ACE-4,M5,EXAMPLE_6
1483,505,3.768,438.3056,803,RLUS1353,13,ACE-4,M6,EXAMPLE_6
1485,505,3.768,439.3148,361,RLUS1353,13,ACE-4,M7,EXAMPLE_6
1486,505,3.768,440.3173,143,RLUS1353,13,ACE-4,M8,EXAMPLE_6
1489,505,3.768,450.3008,5200,RLUS1353,13,ACE-4,M0,EXAMPLE_3
1490,505,3.768,451.3036,12799,RLUS1353,13,ACE-4,M1,EXAMPLE_3
1491,505,3.768,452.308,20062,RLUS1353,13,ACE-4,M2,EXAMPLE_3
1492,505,3.768,453.3115,19946,RLUS1353,13,ACE-4,M3,EXAMPLE_3
1493,505,3.768,454.3144,17582,RLUS1353,13,ACE-4,M4,EXAMPLE_3
1494,505,3.768,455.3174,12648,RLUS1353,13,ACE-4,M5,EXAMPLE_3
1495,505,3.768,456.3208,7330,RLUS1353,13,ACE-4,M6,EXAMPLE_3
1496,505,3.768,457.3249,3158,RLUS1353,13,ACE-4,M7,EXAMPLE_3
1498,505,3.768,458.3294,1289,RLUS1353,13,ACE-4,M8,EXAMPLE_3
1499,505,3.768,459.3336,373,RLUS1353,13,ACE-4,M9,EXAMPLE_3
1502,505,3.768,468.3086,1401,RLUS1353,13,ACE-4,M0,EXAMPLE_4
1503,505,3.768,469.3149,4382,RLUS1353,13,ACE-4,M1,EXAMPLE_4
1504,506,3.775,432.24,268,RLUS1353,13,ACE-4,M0,EXAMPLE_1
1505,506,3.775,432.2876,175,RLUS1353,13,ACE-4,M0,EXAMPLE_6
1507,506,3.775,433.2926,795,RLUS1353,13,ACE-4,M1,EXAMPLE_6
1508,506,3.775,434.2981,943,RLUS1353,13,ACE-4,M2,EXAMPLE_6
1510,506,3.775,435.3024,1289,RLUS1353,13,ACE-4,M3,EXAMPLE_6
1512,506,3.775,436.3037,1000,RLUS1353,13,ACE-4,M4,EXAMPLE_6
1514,506,3.775,437.3092,714,RLUS1353,13,ACE-4,M5,EXAMPLE_6
1516,506,3.775,438.3137,540,RLUS1353,13,ACE-4,M6,EXAMPLE_6
1517,506,3.775,439.3144,297,RLUS1353,13,ACE-4,M7,EXAMPLE_6
1518,506,3.775,450.2988,2072,RLUS1353,13,ACE-4,M0,EXAMPLE_3
1519,506,3.775,451.3034,6708,RLUS1353,13,ACE-4,M1,EXAMPLE_3
1520,506,3.775,452.3076,8954,RLUS1353,13,ACE-4,M2,EXAMPLE_3
1521,506,3.775,453.3106,10470,RLUS1353,13,ACE-4,M3,EXAMPLE_3
1522,506,3.775,454.3138,9204,RLUS1353,13,ACE-4,M4,EXAMPLE_3
1523,506,3.775,455.3178,6838,RLUS1353,13,ACE-4,M5,EXAMPLE_3
1524,506,3.775,456.3199,3391,RLUS1353,13,ACE-4,M6,EXAMPLE_3
1525,506,3.775,457.3264,1866,RLUS1353,13,ACE-4,M7,EXAMPLE_3
1530,506,3.775,468.311,1200,RLUS1353,13,ACE-4,M0,EXAMPLE_4
1531,506,3.775,469.3136,2187,RLUS1353,13,ACE-4,M1,EXAMPLE_4
1532,507,3.782,432.2406,158,RLUS1353,13,ACE-4,M0,EXAMPLE_1
1534,507,3.782,433.294,439,RLUS1353,13,ACE-4,M1,EXAMPLE_6
1535,507,3.782,434.2924,340,RLUS1353,13,ACE-4,M2,EXAMPLE_6
1538,507,3.782,435.2956,282,RLUS1353,13,ACE-4,M3,EXAMPLE_6
1540,507,3.782,436.3045,427,RLUS1353,13,ACE-4,M4,EXAMPLE_6
1542,507,3.782,437.3075,337,RLUS1353,13,ACE-4,M5,EXAMPLE_6
1543,507,3.782,439.3088,161,RLUS1353,13,ACE-4,M6,EXAMPLE_9
1546,507,3.782,450.2967,720,RLUS1353,13,ACE-4,M0,EXAMPLE_3
1547,507,3.782,451.3044,2666,RLUS1353,13,ACE-4,M1,EXAMPLE_3
1548,507,3.782,452.3088,5095,RLUS1353,13,ACE-4,M2,EXAMPLE_3
1549,507,3.782,453.3117,5035,RLUS1353,13,ACE-4,M3,EXAMPLE_3
1550,507,3.782,454.3146,4324,RLUS1353,13,ACE-4,M4,EXAMPLE_3
1551,507,3.782,455.3184,2757,RLUS1353,13,ACE-4,M5,EXAMPLE_3
1552,507,3.782,456.325,1736,RLUS1353,13,ACE-4,M6,EXAMPLE_3
1553,507,3.782,457.3246,776,RLUS1353,13,ACE-4,M7,EXAMPLE_3
1555,507,3.782,458.3316,351,RLUS1353,13,ACE-4,M8,EXAMPLE_3
1558,507,3.782,468.3131,650,RLUS1353,13,ACE-4,M0,EXAMPLE_4
1559,507,3.782,469.3102,1634,RLUS1353,13,ACE-4,M1,EXAMPLE_4
1560,508,3.789,432.2352,118,RLUS1353,13,ACE-4,M0,EXAMPLE_1
1561,508,3.789,433.2882,144,RLUS1353,13,ACE-4,M0,EXAMPLE_9
1564,508,3.789,435.2954,179,RLUS1353,13,ACE-4,M2,EXAMPLE_9
1566,508,3.789,436.3057,276,RLUS1353,13,ACE-4,M4,EXAMPLE_6
1570,508,3.789,450.301,587,RLUS1353,13,ACE-4,M0,EXAMPLE_3
1571,508,3.789,451.3026,1730,RLUS1353,13,ACE-4,M1,EXAMPLE_3
1572,508,3.789,452.3072,2775,RLUS1353,13,ACE-4,M2,EXAMPLE_3
1573,508,3.789,453.3095,3128,RLUS1353,13,ACE-4,M3,EXAMPLE_3
1574,508,3.789,454.3145,2918,RLUS1353,13,ACE-4,M4,EXAMPLE_3
1575,508,3.789,455.3172,1999,RLUS1353,13,ACE-4,M5,EXAMPLE_3
1576,508,3.789,456.3204,1118,RLUS1353,13,ACE-4,M6,EXAMPLE_3
1582,508,3.789,469.3106,736,RLUS1353,13,ACE-4,M1,EXAMPLE_4
1584,509,3.796,432.2376,166,RLUS1353,13,ACE-4,M0,EXAMPLE_1
1585,509,3.796,434.2922,228,RLUS1353,13,ACE-4,M2,EXAMPLE_6
1587,509,3.796,435.2985,276,RLUS1353,13,ACE-4,M3,EXAMPLE_6
1589,509,3.796,436.3051,124,RLUS1353,13,ACE-4,M4,EXAMPLE_6
1591,509,3.796,437.3054,104,RLUS1353,13,ACE-4,M5,EXAMPLE_6
1593,509,3.796,439.3078,170,RLUS1353,13,ACE-4,M6,EXAMPLE_9
1594,509,3.796,450.3034,632,RLUS1353,13,ACE-4,M0,EXAMPLE_3
1595,509,3.796,451.3044,1751,RLUS1353,13,ACE-4,M1,EXAMPLE_3
1596,509,3.796,452.3064,2496,RLUS1353,13,ACE-4,M2,EXAMPLE_3
1597,509,3.796,453.3114,3197,RLUS1353,13,ACE-4,M3,EXAMPLE_3
1598,509,3.796,454.3149,2408,RLUS1353,13,ACE-4,M4,EXAMPLE_3
1599,509,3.796,455.3194,1530,RLUS1353,13,ACE-4,M5,EXAMPLE_3
1600,509,3.796,456.3212,757,RLUS1353,13,ACE-4,M6,EXAMPLE_3
1601,509,3.796,457.3236,351,RLUS1353,13,ACE-4,M7,EXAMPLE_3
1602,509,3.796,458.3283,141,RLUS1353,13,ACE-4,M8,EXAMPLE_3
1604,509,3.796,468.3048,414,RLUS1353,13,ACE-4,M2,EXAMPLE_11
1605,509,3.796,469.3143,771,RLUS1353,13,ACE-4,M1,EXAMPLE_4
1608,510,3.803,433.2953,147,RLUS1353,13,ACE-4,M1,EXAMPLE_6
1609,510,3.803,434.2907,118,RLUS1353,13,ACE-4,M1,EXAMPLE_9
1611,510,3.803,435.3014,451,RLUS1353,13,ACE-4,M3,EXAMPLE_6
1612,510,3.803,436.3065,186,RLUS1353,13,ACE-4,M4,EXAMPLE_6
1616,510,3.803,438.3126,178,RLUS1353,13,ACE-4,M6,EXAMPLE_6
1617,510,3.803,450.3022,714,RLUS1353,13,ACE-4,M0,EXAMPLE_3
1618,510,3.803,451.3052,1436,RLUS1353,13,ACE-4,M1,EXAMPLE_3
1619,510,3.803,452.307,2142,RLUS1353,13,ACE-4,M2,EXAMPLE_3
1620,510,3.803,453.3116,1994,RLUS1353,13,ACE-4,M3,EXAMPLE_3
1621,510,3.803,454.316,1746,RLUS1353,13,ACE-4,M4,EXAMPLE_3
1622,510,3.803,455.3191,1449,RLUS1353,13,ACE-4,M5,EXAMPLE_3
1623,510,3.803,456.3234,814,RLUS1353,13,ACE-4,M6,EXAMPLE_3
1624,510,3.803,457.3267,300,RLUS1353,13,ACE-4,M7,EXAMPLE_3
1625,510,3.803,466.2986,133,RLUS1353,13,ACE-4,M0,EXAMPLE_11
1626,510,3.803,467.2965,204,RLUS1353,13,ACE-4,M1,EXAMPLE_11
1627,510,3.803,468.3033,396,RLUS1353,13,ACE-4,M2,EXAMPLE_11
1628,510,3.803,469.3104,910,RLUS1353,13,ACE-4,M1,EXAMPLE_4
