scanindex,rettime,mz,intensity,organism,isotope,condition
496,3.703,470.1351,132,RLUS1353,12,GLU-3
497,3.71,431.2657,113,RLUS1353,12,GLU-3
497,3.71,431.8948,127,RLUS1353,12,GLU-3
497,3.71,432.244,653,RLUS1353,12,GLU-3
497,3.71,432.2869,244,RLUS1353,12,GLU-3
497,3.71,433.2432,101,RLUS1353,12,GLU-3
497,3.71,435.1686,536,RLUS1353,12,GLU-3
497,3.71,436.7012,129,RLUS1353,12,GLU-3
497,3.71,437.1617,261,RLUS1353,12,GLU-3
497,3.71,439.3496,533,RLUS1353,12,GLU-3
497,3.71,440.3665,104,RLUS1353,12,GLU-3
497,3.71,441.4056,130,RLUS1353,12,GLU-3
497,3.71,442.2994,219,RLUS1353,12,GLU-3
497,3.71,448.284,1472,RLUS1353,12,GLU-3
497,3.71,449.2883,524,RLUS1353,12,GLU-3
497,3.71,449.3813,110,RLUS1353,12,GLU-3
497,3.71,450.301,2613,RLUS1353,12,GLU-3
497,3.71,451.301,701,RLUS1353,12,GLU-3
497,3.71,452.3066,210,RLUS1353,12,GLU-3
497,3.71,453.1731,218,RLUS1353,12,GLU-3
497,3.71,456.2758,115,RLUS1353,12,GLU-3
497,3.71,460.2449,159,RLUS1353,12,GLU-3
497,3.71,464.2744,365,RLUS1353,12,GLU-3
497,3.71,465.1192,109,RLUS1353,12,GLU-3
497,3.71,465.284,111,RLUS1353,12,GLU-3
497,3.71,466.2986,1051,RLUS1353,12,GLU-3
497,3.71,467.2964,223,RLUS1353,12,GLU-3
497,3.71,468.308,579,RLUS1353,12,GLU-3
497,3.71,469.3104,204,RLUS1353,12,GLU-3
497,3.71,470.0996,144,RLUS1353,12,GLU-3
498,3.717,431.274,170,RLUS1353,12,GLU-3
498,3.717,432.239,2772,RLUS1353,12,GLU-3
498,3.717,432.2868,366,RLUS1353,12,GLU-3
498,3.717,433.2424,937,RLUS1353,12,GLU-3
498,3.717,433.2913,314,RLUS1353,12,GLU-3
498,3.717,433.7187,141,RLUS1353,12,GLU-3
498,3.717,435.1614,546,RLUS1353,12,GLU-3
498,3.717,435.2436,192,RLUS1353,12,GLU-3
498,3.717,436.1598,174,RLUS1353,12,GLU-3
498,3.717,436.9508,161,RLUS1353,12,GLU-3
498,3.717,437.1635,392,RLUS1353,12,GLU-3
498,3.717,438.258,202,RLUS1353,12,GLU-3
498,3.717,439.3542,386,RLUS1353,12,GLU-3
498,3.717,440.3498,184,RLUS1353,12,GLU-3
498,3.717,443.0949,142,RLUS1353,12,GLU-3
498,3.717,443.6992,106,RLUS1353,12,GLU-3
498,3.717,445.1108,103,RLUS1353,12,GLU-3
498,3.717,448.2824,1452,RLUS1353,12,GLU-3
498,3.717,449.2826,359,RLUS1353,12,GLU-3
498,3.717,450.2984,4273,RLUS1353,12,GLU-3
498,3.717,451.3064,1186,RLUS1353,12,GLU-3
498,3.717,452.3034,190,RLUS1353,12,GLU-3
498,3.717,453.1756,144,RLUS1353,12,GLU-3
498,3.717,456.2793,185,RLUS1353,12,GLU-3
498,3.717,460.2123,163,RLUS1353,12,GLU-3
498,3.717,464.2838,110,RLUS1353,12,GLU-3
498,3.717,465.2776,111,RLUS1353,12,GLU-3
498,3.717,465.312,149,RLUS1353,12,GLU-3
498,3.717,466.2986,1006,RLUS1353,12,GLU-3
498,3.717,467.2946,284,RLUS1353,12,GLU-3
498,3.717,468.303,598,RLUS1353,12,GLU-3
498,3.717,469.099,168,RLUS1353,12,GLU-3
498,3.717,469.3254,207,RLUS1353,12,GLU-3
499,3.724,431.2694,137,RLUS1353,12,GLU-3
499,3.724,432.2382,9051,RLUS1353,12,GLU-3
499,3.724,432.2892,884,RLUS1353,12,GLU-3
499,3.724,433.242,3068,RLUS1353,12,GLU-3
499,3.724,433.2988,194,RLUS1353,12,GLU-3
499,3.724,434.2452,501,RLUS1353,12,GLU-3
499,3.724,435.1649,745,RLUS1353,12,GLU-3
499,3.724,435.2203,138,RLUS1353,12,GLU-3
499,3.724,435.2526,208,RLUS1353,12,GLU-3
499,3.724,436.1711,126,RLUS1353,12,GLU-3
499,3.724,436.242,153,RLUS1353,12,GLU-3
499,3.724,436.9606,146,RLUS1353,12,GLU-3
499,3.724,437.1661,494,RLUS1353,12,GLU-3
499,3.724,438.257,184,RLUS1353,12,GLU-3
499,3.724,439.3528,228,RLUS1353,12,GLU-3
499,3.724,442.1185,112,RLUS1353,12,GLU-3
499,3.724,444.0887,181,RLUS1353,12,GLU-3
499,3.724,446.2248,127,RLUS1353,12,GLU-3
499,3.724,446.2734,105,RLUS1353,12,GLU-3
499,3.724,448.2838,1014,RLUS1353,12,GLU-3
499,3.724,449.2936,235,RLUS1353,12,GLU-3
499,3.724,449.8478,105,RLUS1353,12,GLU-3
499,3.724,450.3002,7613,RLUS1353,12,GLU-3
499,3.724,451.3019,2469,RLUS1353,12,GLU-3
499,3.724,452.3079,592,RLUS1353,12,GLU-3
499,3.724,456.2739,635,RLUS1353,12,GLU-3
499,3.724,460.2226,143,RLUS1353,12,GLU-3
499,3.724,464.2966,324,RLUS1353,12,GLU-3
499,3.724,465.289,123,RLUS1353,12,GLU-3
499,3.724,466.2915,963,RLUS1353,12,GLU-3
499,3.724,467.305,319,RLUS1353,12,GLU-3
499,3.724,468.3097,1633,RLUS1353,12,GLU-3
499,3.724,469.1042,284,RLUS1353,12,GLU-3
499,3.724,469.3135,474,RLUS1353,12,GLU-3
500,3.731,432.2381,19956,RLUS1353,12,GLU-3
500,3.731,432.2891,2462,RLUS1353,12,GLU-3
500,3.731,433.2419,5564,RLUS1353,12,GLU-3
500,3.731,433.2934,685,RLUS1353,12,GLU-3
500,3.731,434.2474,742,RLUS1353,12,GLU-3
500,3.731,434.2923,105,RLUS1353,12,GLU-3
500,3.731,435.166,426,RLUS1353,12,GLU-3
500,3.731,435.2584,248,RLUS1353,12,GLU-3
500,3.731,436.1716,146,RLUS1353,12,GLU-3
500,3.731,437.1671,142,RLUS1353,12,GLU-3
500,3.731,438.2638,110,RLUS1353,12,GLU-3
500,3.731,439.3558,164,RLUS1353,12,GLU-3
500,3.731,443.0978,384,RLUS1353,12,GLU-3
500,3.731,443.214,330,RLUS1353,12,GLU-3
500,3.731,445.1018,300,RLUS1353,12,GLU-3
500,3.731,446.2224,108,RLUS1353,12,GLU-3
500,3.731,446.2662,180,RLUS1353,12,GLU-3
500,3.731,448.2066,115,RLUS1353,12,GLU-3
500,3.731,448.2864,650,RLUS1353,12,GLU-3
500,3.731,449.2882,269,RLUS1353,12,GLU-3
500,3.731,449.7193,102,RLUS1353,12,GLU-3
500,3.731,450.3004,19995,RLUS1353,12,GLU-3
500,3.731,451.3048,6082,RLUS1353,12,GLU-3
500,3.731,452.3052,1243,RLUS1353,12,GLU-3
500,3.731,453.1743,222,RLUS1353,12,GLU-3
500,3.731,456.2734,987,RLUS1353,12,GLU-3
500,3.731,457.2727,178,RLUS1353,12,GLU-3
500,3.731,460.2318,300,RLUS1353,12,GLU-3
500,3.731,460.2683,187,RLUS1353,12,GLU-3
500,3.731,461.256,205,RLUS1353,12,GLU-3
500,3.731,463.2656,127,RLUS1353,12,GLU-3
500,3.731,464.3173,174,RLUS1353,12,GLU-3
500,3.731,466.296,1190,RLUS1353,12,GLU-3
500,3.731,467.3004,330,RLUS1353,12,GLU-3
500,3.731,467.8516,126,RLUS1353,12,GLU-3
500,3.731,468.312,6001,RLUS1353,12,GLU-3
500,3.731,469.0984,252,RLUS1353,12,GLU-3
500,3.731,469.3162,1790,RLUS1353,12,GLU-3
501,3.738,430.809,162,RLUS1353,12,GLU-3
501,3.738,431.2754,150,RLUS1353,12,GLU-3
501,3.738,432.2388,24417,RLUS1353,12,GLU-3
501,3.738,432.2892,10242,RLUS1353,12,GLU-3
501,3.738,433.2404,6778,RLUS1353,12,GLU-3
501,3.738,433.291,3953,RLUS1353,12,GLU-3
501,3.738,434.2424,1354,RLUS1353,12,GLU-3
501,3.738,434.2918,663,RLUS1353,12,GLU-3
501,3.738,435.1662,419,RLUS1353,12,GLU-3
501,3.738,435.2516,358,RLUS1353,12,GLU-3
501,3.738,436.2491,186,RLUS1353,12,GLU-3
501,3.738,437.172,113,RLUS1353,12,GLU-3
501,3.738,438.2612,266,RLUS1353,12,GLU-3
501,3.738,441.0878,145,RLUS1353,12,GLU-3
501,3.738,443.0974,554,RLUS1353,12,GLU-3
501,3.738,443.2155,263,RLUS1353,12,GLU-3
501,3.738,445.0982,257,RLUS1353,12,GLU-3
501,3.738,446.22,170,RLUS1353,12,GLU-3
501,3.738,446.2606,127,RLUS1353,12,GLU-3
501,3.738,448.2844,1636,RLUS1353,12,GLU-3
501,3.738,449.2902,603,RLUS1353,12,GLU-3
501,3.738,450.2003,122,RLUS1353,12,GLU-3
501,3.738,450.3008,82877,RLUS1353,12,GLU-3
501,3.738,450.4,134,RLUS1353,12,GLU-3
501,3.738,451.0842,128,RLUS1353,12,GLU-3
501,3.738,451.3039,23473,RLUS1353,12,GLU-3
501,3.738,452.3066,4981,RLUS1353,12,GLU-3
501,3.738,453.3056,466,RLUS1353,12,GLU-3
501,3.738,455.1622,143,RLUS1353,12,GLU-3
501,3.738,456.1568,178,RLUS1353,12,GLU-3
501,3.738,456.2728,1103,RLUS1353,12,GLU-3
501,3.738,457.2759,102,RLUS1353,12,GLU-3
501,3.738,460.2358,320,RLUS1353,12,GLU-3
501,3.738,460.2761,241,RLUS1353,12,GLU-3
501,3.738,464.2787,156,RLUS1353,12,GLU-3
501,3.738,464.3172,143,RLUS1353,12,GLU-3
501,3.738,465.278,156,RLUS1353,12,GLU-3
501,3.738,466.2952,2123,RLUS1353,12,GLU-3
501,3.738,467.0875,140,RLUS1353,12,GLU-3
501,3.738,467.3006,667,RLUS1353,12,GLU-3
501,3.738,468.093,149,RLUS1353,12,GLU-3
501,3.738,468.311,20217,RLUS1353,12,GLU-3
501,3.738,469.0948,405,RLUS1353,12,GLU-3
501,3.738,469.3134,6898,RLUS1353,12,GLU-3
502,3.746,430.5936,125,RLUS1353,12,GLU-3
502,3.746,432.2396,21647,RLUS1353,12,GLU-3
502,3.746,432.2894,30738,RLUS1353,12,GLU-3
502,3.746,433.2424,5797,RLUS1353,12,GLU-3
502,3.746,433.2916,11079,RLUS1353,12,GLU-3
502,3.746,434.1791,103,RLUS1353,12,GLU-3
502,3.746,434.2442,1130,RLUS1353,12,GLU-3
502,3.746,434.2944,1847,RLUS1353,12,GLU-3
502,3.746,435.1658,387,RLUS1353,12,GLU-3
502,3.746,435.255,300,RLUS1353,12,GLU-3
502,3.746,435.2946,327,RLUS1353,12,GLU-3
502,3.746,436.1714,160,RLUS1353,12,GLU-3
502,3.746,436.2436,247,RLUS1353,12,GLU-3
502,3.746,437.1656,213,RLUS1353,12,GLU-3
502,3.746,438.2555,303,RLUS1353,12,GLU-3
502,3.746,439.2718,138,RLUS1353,12,GLU-3
502,3.746,439.3795,104,RLUS1353,12,GLU-3
502,3.746,441.0808,133,RLUS1353,12,GLU-3
502,3.746,443.1014,633,RLUS1353,12,GLU-3
502,3.746,443.2166,316,RLUS1353,12,GLU-3
502,3.746,444.1204,161,RLUS1353,12,GLU-3
502,3.746,445.1016,257,RLUS1353,12,GLU-3
502,3.746,446.2228,218,RLUS1353,12,GLU-3
502,3.746,446.2762,115,RLUS1353,12,GLU-3
502,3.746,448.2859,3517,RLUS1353,12,GLU-3
502,3.746,449.2908,1390,RLUS1353,12,GLU-3
502,3.746,449.9296,118,RLUS1353,12,GLU-3
502,3.746,450.2008,173,RLUS1353,12,GLU-3
502,3.746,450.3012,276892,RLUS1353,12,GLU-3
502,3.746,450.3615,4198,RLUS1353,12,GLU-3
502,3.746,450.477,154,RLUS1353,12,GLU-3
502,3.746,450.5484,102,RLUS1353,12,GLU-3
502,3.746,450.5892,156,RLUS1353,12,GLU-3
502,3.746,451.2164,147,RLUS1353,12,GLU-3
502,3.746,451.3044,85167,RLUS1353,12,GLU-3
502,3.746,451.425,166,RLUS1353,12,GLU-3
502,3.746,452.1923,102,RLUS1353,12,GLU-3
502,3.746,452.3076,15270,RLUS1353,12,GLU-3
502,3.746,453.3081,1626,RLUS1353,12,GLU-3
502,3.746,453.9539,100,RLUS1353,12,GLU-3
502,3.746,454.283,197,RLUS1353,12,GLU-3
502,3.746,454.31,360,RLUS1353,12,GLU-3
502,3.746,456.272,965,RLUS1353,12,GLU-3
502,3.746,457.283,209,RLUS1353,12,GLU-3
502,3.746,460.2329,256,RLUS1353,12,GLU-3
502,3.746,464.2779,267,RLUS1353,12,GLU-3
502,3.746,464.3164,268,RLUS1353,12,GLU-3
502,3.746,465.2928,415,RLUS1353,12,GLU-3
502,3.746,466.0228,135,RLUS1353,12,GLU-3
502,3.746,466.2961,5275,RLUS1353,12,GLU-3
502,3.746,467.2961,1767,RLUS1353,12,GLU-3
502,3.746,468.3112,71231,RLUS1353,12,GLU-3
502,3.746,469.0491,117,RLUS1353,12,GLU-3
502,3.746,469.0927,459,RLUS1353,12,GLU-3
502,3.746,469.3154,23423,RLUS1353,12,GLU-3
502,3.746,470.0983,125,RLUS1353,12,GLU-3
502,3.746,470.1926,101,RLUS1353,12,GLU-3
503,3.753,431.2869,584,RLUS1353,12,GLU-3
503,3.753,432.1734,122,RLUS1353,12,GLU-3
503,3.753,432.2382,10790,RLUS1353,12,GLU-3
503,3.753,432.2897,48886,RLUS1353,12,GLU-3
503,3.753,433.2373,2467,RLUS1353,12,GLU-3
503,3.753,433.2922,16303,RLUS1353,12,GLU-3
503,3.753,434.2393,372,RLUS1353,12,GLU-3
503,3.753,434.2882,2714,RLUS1353,12,GLU-3
503,3.753,435.1718,651,RLUS1353,12,GLU-3
503,3.753,435.2992,394,RLUS1353,12,GLU-3
503,3.753,436.2448,103,RLUS1353,12,GLU-3
503,3.753,437.1815,146,RLUS1353,12,GLU-3
503,3.753,438.26,172,RLUS1353,12,GLU-3
503,3.753,441.0884,119,RLUS1353,12,GLU-3
503,3.753,443.1052,341,RLUS1353,12,GLU-3
503,3.753,445.1043,234,RLUS1353,12,GLU-3
503,3.753,446.2156,128,RLUS1353,12,GLU-3
503,3.753,446.2693,155,RLUS1353,12,GLU-3
503,3.753,448.2841,5181,RLUS1353,12,GLU-3
503,3.753,449.2878,2047,RLUS1353,12,GLU-3
503,3.753,449.3526,103,RLUS1353,12,GLU-3
503,3.753,449.9157,156,RLUS1353,12,GLU-3
503,3.753,450.1362,165,RLUS1353,12,GLU-3
503,3.753,450.185,137,RLUS1353,12,GLU-3
503,3.753,450.2308,318,RLUS1353,12,GLU-3
503,3.753,450.3008,422917,RLUS1353,12,GLU-3
503,3.753,450.3622,8233,RLUS1353,12,GLU-3
503,3.753,450.4789,495,RLUS1353,12,GLU-3
503,3.753,450.5344,124,RLUS1353,12,GLU-3
503,3.753,450.5916,707,RLUS1353,12,GLU-3
503,3.753,450.655,157,RLUS1353,12,GLU-3
503,3.753,450.7796,119,RLUS1353,12,GLU-3
503,3.753,450.9352,107,RLUS1353,12,GLU-3
503,3.753,451.2026,106,RLUS1353,12,GLU-3
503,3.753,451.3044,134690,RLUS1353,12,GLU-3
503,3.753,451.3654,910,RLUS1353,12,GLU-3
503,3.753,451.4468,211,RLUS1353,12,GLU-3
503,3.753,451.4966,101,RLUS1353,12,GLU-3
503,3.753,452.193,131,RLUS1353,12,GLU-3
503,3.753,452.307,21178,RLUS1353,12,GLU-3
503,3.753,453.3089,3222,RLUS1353,12,GLU-3
503,3.753,454.1582,109,RLUS1353,12,GLU-3
503,3.753,454.3186,307,RLUS1353,12,GLU-3
503,3.753,456.2776,595,RLUS1353,12,GLU-3
503,3.753,460.2433,149,RLUS1353,12,GLU-3
503,3.753,464.2802,808,RLUS1353,12,GLU-3
503,3.753,465.2824,225,RLUS1353,12,GLU-3
503,3.753,466.2944,6195,RLUS1353,12,GLU-3
503,3.753,467.3003,2291,RLUS1353,12,GLU-3
503,3.753,468.3108,106098,RLUS1353,12,GLU-3
503,3.753,468.4283,137,RLUS1353,12,GLU-3
503,3.753,469.1042,146,RLUS1353,12,GLU-3
503,3.753,469.3138,33280,RLUS1353,12,GLU-3
503,3.753,470.0947,210,RLUS1353,12,GLU-3
504,3.76,431.2794,432,RLUS1353,12,GLU-3
504,3.76,432.2364,4804,RLUS1353,12,GLU-3
504,3.76,432.2892,48995,RLUS1353,12,GLU-3
504,3.76,433.2404,1558,RLUS1353,12,GLU-3
504,3.76,433.2904,17359,RLUS1353,12,GLU-3
504,3.76,433.4146,143,RLUS1353,12,GLU-3
504,3.76,434.295,3486,RLUS1353,12,GLU-3
504,3.76,435.1736,298,RLUS1353,12,GLU-3
504,3.76,435.281,517,RLUS1353,12,GLU-3
504,3.76,435.6065,106,RLUS1353,12,GLU-3
504,3.76,436.1726,125,RLUS1353,12,GLU-3
504,3.76,436.2464,201,RLUS1353,12,GLU-3
504,3.76,437.1662,281,RLUS1353,12,GLU-3
504,3.76,443.1003,338,RLUS1353,12,GLU-3
504,3.76,444.1074,131,RLUS1353,12,GLU-3
504,3.76,445.0984,164,RLUS1353,12,GLU-3
504,3.76,446.2164,140,RLUS1353,12,GLU-3
504,3.76,446.2732,132,RLUS1353,12,GLU-3
504,3.76,446.7028,129,RLUS1353,12,GLU-3
504,3.76,448.2844,3849,RLUS1353,12,GLU-3
504,3.76,449.2884,1581,RLUS1353,12,GLU-3
504,3.76,449.6584,149,RLUS1353,12,GLU-3
504,3.76,449.7502,145,RLUS1353,12,GLU-3
504,3.76,449.9248,127,RLUS1353,12,GLU-3
504,3.76,450.0692,104,RLUS1353,12,GLU-3
504,3.76,450.1798,249,RLUS1353,12,GLU-3
504,3.76,450.2316,431,RLUS1353,12,GLU-3
504,3.76,450.3008,415315,RLUS1353,12,GLU-3
504,3.76,450.3618,8784,RLUS1353,12,GLU-3
504,3.76,450.4856,361,RLUS1353,12,GLU-3
504,3.76,450.5898,514,RLUS1353,12,GLU-3
504,3.76,450.6404,106,RLUS1353,12,GLU-3
504,3.76,450.8206,153,RLUS1353,12,GLU-3
504,3.76,450.8731,112,RLUS1353,12,GLU-3
504,3.76,451.1914,113,RLUS1353,12,GLU-3
504,3.76,451.3042,125387,RLUS1353,12,GLU-3
504,3.76,451.3661,710,RLUS1353,12,GLU-3
504,3.76,451.4258,115,RLUS1353,12,GLU-3
504,3.76,451.4964,104,RLUS1353,12,GLU-3
504,3.76,451.527,186,RLUS1353,12,GLU-3
504,3.76,452.1878,113,RLUS1353,12,GLU-3
504,3.76,452.3064,21085,RLUS1353,12,GLU-3
504,3.76,452.4982,162,RLUS1353,12,GLU-3
504,3.76,453.3106,2396,RLUS1353,12,GLU-3
504,3.76,455.6976,206,RLUS1353,12,GLU-3
504,3.76,456.2703,451,RLUS1353,12,GLU-3
504,3.76,457.275,110,RLUS1353,12,GLU-3
504,3.76,460.2288,127,RLUS1353,12,GLU-3
504,3.76,464.2898,1590,RLUS1353,12,GLU-3
504,3.76,465.2852,229,RLUS1353,12,GLU-3
504,3.76,466.2968,5021,RLUS1353,12,GLU-3
504,3.76,467.2975,1919,RLUS1353,12,GLU-3
504,3.76,467.9747,111,RLUS1353,12,GLU-3
504,3.76,468.236,105,RLUS1353,12,GLU-3
504,3.76,468.3111,102916,RLUS1353,12,GLU-3
504,3.76,469.0981,200,RLUS1353,12,GLU-3
504,3.76,469.2344,100,RLUS1353,12,GLU-3
504,3.76,469.3139,32559,RLUS1353,12,GLU-3
505,3.767,432.2366,3030,RLUS1353,12,GLU-3
505,3.767,432.2897,31230,RLUS1353,12,GLU-3
505,3.767,433.2391,1115,RLUS1353,12,GLU-3
505,3.767,433.2922,10970,RLUS1353,12,GLU-3
505,3.767,434.2356,140,RLUS1353,12,GLU-3
505,3.767,434.2972,2085,RLUS1353,12,GLU-3
505,3.767,435.1704,611,RLUS1353,12,GLU-3
505,3.767,435.2949,621,RLUS1353,12,GLU-3
505,3.767,436.2494,173,RLUS1353,12,GLU-3
505,3.767,437.1682,430,RLUS1353,12,GLU-3
505,3.767,439.3563,156,RLUS1353,12,GLU-3
505,3.767,443.1056,180,RLUS1353,12,GLU-3
505,3.767,444.1094,134,RLUS1353,12,GLU-3
505,3.767,445.1023,148,RLUS1353,12,GLU-3
505,3.767,446.2736,146,RLUS1353,12,GLU-3
505,3.767,448.2858,2178,RLUS1353,12,GLU-3
505,3.767,449.2888,827,RLUS1353,12,GLU-3
505,3.767,449.7394,111,RLUS1353,12,GLU-3
505,3.767,449.9683,135,RLUS1353,12,GLU-3
505,3.767,450.1201,153,RLUS1353,12,GLU-3
505,3.767,450.3012,273140,RLUS1353,12,GLU-3
505,3.767,450.3619,3543,RLUS1353,12,GLU-3
505,3.767,450.4568,113,RLUS1353,12,GLU-3
505,3.767,450.487,114,RLUS1353,12,GLU-3
505,3.767,450.5853,145,RLUS1353,12,GLU-3
505,3.767,451.3044,82680,RLUS1353,12,GLU-3
505,3.767,451.4116,117,RLUS1353,12,GLU-3
505,3.767,451.5656,112,RLUS1353,12,GLU-3
505,3.767,452.3075,13966,RLUS1353,12,GLU-3
505,3.767,453.1578,110,RLUS1353,12,GLU-3
505,3.767,453.3082,1783,RLUS1353,12,GLU-3
505,3.767,454.3136,224,RLUS1353,12,GLU-3
505,3.767,456.2706,378,RLUS1353,12,GLU-3
505,3.767,460.2393,197,RLUS1353,12,GLU-3
505,3.767,464.2799,1199,RLUS1353,12,GLU-3
505,3.767,464.3156,834,RLUS1353,12,GLU-3
505,3.767,465.2852,471,RLUS1353,12,GLU-3
505,3.767,465.3175,210,RLUS1353,12,GLU-3
505,3.767,466.2934,3479,RLUS1353,12,GLU-3
505,3.767,467.299,1627,RLUS1353,12,GLU-3
505,3.767,468.3118,64987,RLUS1353,12,GLU-3
505,3.767,469.0854,133,RLUS1353,12,GLU-3
505,3.767,469.314,21699,RLUS1353,12,GLU-3
506,3.774,431.1216,122,RLUS1353,12,GLU-3
506,3.774,431.2881,106,RLUS1353,12,GLU-3
506,3.774,432.2392,3257,RLUS1353,12,GLU-3
506,3.774,432.2892,16265,RLUS1353,12,GLU-3
506,3.774,433.2386,816,RLUS1353,12,GLU-3
506,3.774,433.2915,5291,RLUS1353,12,GLU-3
506,3.774,433.5943,103,RLUS1353,12,GLU-3
506,3.774,434.2372,142,RLUS1353,12,GLU-3
506,3.774,434.2983,1077,RLUS1353,12,GLU-3
506,3.774,435.1718,444,RLUS1353,12,GLU-3
506,3.774,435.2538,200,RLUS1353,12,GLU-3
506,3.774,437.0846,121,RLUS1353,12,GLU-3
506,3.774,437.1662,440,RLUS1353,12,GLU-3
506,3.774,439.3384,117,RLUS1353,12,GLU-3
506,3.774,441.0994,132,RLUS1353,12,GLU-3
506,3.774,443.1025,158,RLUS1353,12,GLU-3
506,3.774,444.1087,267,RLUS1353,12,GLU-3
506,3.774,445.1388,146,RLUS1353,12,GLU-3
506,3.774,448.2841,699,RLUS1353,12,GLU-3
506,3.774,449.289,428,RLUS1353,12,GLU-3
506,3.774,450.3008,128954,RLUS1353,12,GLU-3
506,3.774,450.3671,626,RLUS1353,12,GLU-3
506,3.774,451.203,125,RLUS1353,12,GLU-3
506,3.774,451.3032,39532,RLUS1353,12,GLU-3
506,3.774,452.3057,6907,RLUS1353,12,GLU-3
506,3.774,453.2598,129,RLUS1353,12,GLU-3
506,3.774,453.3124,933,RLUS1353,12,GLU-3
506,3.774,456.2686,120,RLUS1353,12,GLU-3
506,3.774,460.2356,137,RLUS1353,12,GLU-3
506,3.774,464.2744,561,RLUS1353,12,GLU-3
506,3.774,464.3109,1345,RLUS1353,12,GLU-3
506,3.774,465.29,337,RLUS1353,12,GLU-3
506,3.774,465.326,152,RLUS1353,12,GLU-3
506,3.774,466.2957,1665,RLUS1353,12,GLU-3
506,3.774,467.1312,106,RLUS1353,12,GLU-3
506,3.774,467.2949,535,RLUS1353,12,GLU-3
506,3.774,468.3104,33179,RLUS1353,12,GLU-3
506,3.774,469.0253,110,RLUS1353,12,GLU-3
506,3.774,469.3132,10727,RLUS1353,12,GLU-3
507,3.781,432.2396,3732,RLUS1353,12,GLU-3
507,3.781,432.2896,7361,RLUS1353,12,GLU-3
507,3.781,433.2391,981,RLUS1353,12,GLU-3
507,3.781,433.2906,2462,RLUS1353,12,GLU-3
507,3.781,434.2922,404,RLUS1353,12,GLU-3
507,3.781,435.1722,413,RLUS1353,12,GLU-3
507,3.781,436.17,283,RLUS1353,12,GLU-3
507,3.781,436.602,105,RLUS1353,12,GLU-3
507,3.781,437.1684,314,RLUS1353,12,GLU-3
507,3.781,439.3487,109,RLUS1353,12,GLU-3
507,3.781,443.1148,123,RLUS1353,12,GLU-3
507,3.781,445.112,119,RLUS1353,12,GLU-3
507,3.781,448.2852,625,RLUS1353,12,GLU-3
507,3.781,449.2908,311,RLUS1353,12,GLU-3
507,3.781,450.3005,58464,RLUS1353,12,GLU-3
507,3.781,450.4387,124,RLUS1353,12,GLU-3
507,3.781,451.3041,18026,RLUS1353,12,GLU-3
507,3.781,452.3074,3200,RLUS1353,12,GLU-3
507,3.781,453.2756,127,RLUS1353,12,GLU-3
507,3.781,453.3114,633,RLUS1353,12,GLU-3
507,3.781,453.8553,145,RLUS1353,12,GLU-3
507,3.781,456.2676,205,RLUS1353,12,GLU-3
507,3.781,460.268,135,RLUS1353,12,GLU-3
507,3.781,464.3088,1354,RLUS1353,12,GLU-3
507,3.781,465.3029,357,RLUS1353,12,GLU-3
507,3.781,466.2964,1036,RLUS1353,12,GLU-3
507,3.781,467.299,236,RLUS1353,12,GLU-3
507,3.781,468.3106,16225,RLUS1353,12,GLU-3
507,3.781,469.0977,167,RLUS1353,12,GLU-3
507,3.781,469.3154,5999,RLUS1353,12,GLU-3
508,3.788,432.2383,2293,RLUS1353,12,GLU-3
508,3.788,432.2912,4183,RLUS1353,12,GLU-3
508,3.788,433.239,798,RLUS1353,12,GLU-3
508,3.788,433.2916,1779,RLUS1353,12,GLU-3
508,3.788,434.2484,287,RLUS1353,12,GLU-3
508,3.788,434.2982,225,RLUS1353,12,GLU-3
508,3.788,435.1677,379,RLUS1353,12,GLU-3
508,3.788,435.2503,129,RLUS1353,12,GLU-3
508,3.788,436.1816,124,RLUS1353,12,GLU-3
508,3.788,436.2326,169,RLUS1353,12,GLU-3
508,3.788,437.1618,437,RLUS1353,12,GLU-3
508,3.788,438.2664,137,RLUS1353,12,GLU-3
508,3.788,448.2876,645,RLUS1353,12,GLU-3
508,3.788,449.2868,260,RLUS1353,12,GLU-3
508,3.788,450.3008,41131,RLUS1353,12,GLU-3
508,3.788,451.3051,12095,RLUS1353,12,GLU-3
508,3.788,452.3076,1981,RLUS1353,12,GLU-3
508,3.788,453.3028,218,RLUS1353,12,GLU-3
508,3.788,453.3756,120,RLUS1353,12,GLU-3
508,3.788,454.1688,101,RLUS1353,12,GLU-3
508,3.788,456.2702,173,RLUS1353,12,GLU-3
508,3.788,460.2234,103,RLUS1353,12,GLU-3
508,3.788,460.2718,106,RLUS1353,12,GLU-3
508,3.788,464.2795,206,RLUS1353,12,GLU-3
508,3.788,464.3138,360,RLUS1353,12,GLU-3
508,3.788,465.2936,101,RLUS1353,12,GLU-3
508,3.788,466.2971,1264,RLUS1353,12,GLU-3
508,3.788,467.2975,247,RLUS1353,12,GLU-3
508,3.788,468.1618,116,RLUS1353,12,GLU-3
508,3.788,468.3116,11589,RLUS1353,12,GLU-3
508,3.788,469.0834,133,RLUS1353,12,GLU-3
508,3.788,469.3163,3221,RLUS1353,12,GLU-3
508,3.788,470.0498,137,RLUS1353,12,GLU-3
509,3.796,432.2392,2907,RLUS1353,12,GLU-3
509,3.796,432.2898,4143,RLUS1353,12,GLU-3
509,3.796,433.2363,460,RLUS1353,12,GLU-3
